gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,taxonRank,scientificName,verbatimScientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,lastInterpreted,mediaType,issue
1.628038248e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1107752108,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes sclateri,SPECIES,"Eudyptes sclateri Buller, 1888",Eudyptes sclateri,NZ,Bollons Island,Otago,PRESENT,120,e2e717bf-551a-4917-bdc9-4fa0f342c530,-49.645298,178.8197,NA,30,10,1995,2481642,2481642,HUMAN_OBSERVATION,CLO,EBIRD,OBS1107752108,,NA,CC_BY_4_0,,obsr414648,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
8.764268485e-315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS443533717,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes sclateri,SPECIES,"Eudyptes sclateri Buller, 1888",Eudyptes sclateri,NZ,Cannibal Bay (Owaka),Otago,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.470173,169.75461,NA,16,2,2009,2481642,2481642,HUMAN_OBSERVATION,CLO,EBIRD,OBS443533717,,NA,CC_BY_4_0,,obsr619119,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.0086018296e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS481951839,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes sclateri,SPECIES,"Eudyptes sclateri Buller, 1888",Eudyptes sclateri,AR,Parque Interjurisdiccional Marino Isla Pingüino--Isla Pingüino,Santa Cruz,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-47.907738,-65.71601,NA,11,3,2017,2481642,2481642,HUMAN_OBSERVATION,CLO,EBIRD,OBS481951839,,NA,CC_BY_4_0,,obsr757951,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.3798579163e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS823295455,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes sclateri,SPECIES,"Eudyptes sclateri Buller, 1888",Eudyptes sclateri,NZ,"Proclamation Island, Bounty Islands",Canterbury,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-47.750954,179.02441,NA,26,10,2019,2481642,2481642,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS823295455,,NA,CC_BY_4_0,,obsr414648,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.767241089e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1294690330,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes sclateri,SPECIES,"Eudyptes sclateri Buller, 1888",Eudyptes sclateri,NZ,Antipodes Island--Ringdove Bay,Otago,PRESENT,1000,e2e717bf-551a-4917-bdc9-4fa0f342c530,-49.702072,178.78522,NA,9,12,2021,2481642,2481642,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS1294690330,,NA,CC_BY_4_0,,obsr1147606,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.0088423457e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS461707201,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes sclateri,SPECIES,"Eudyptes sclateri Buller, 1888",Eudyptes sclateri,NZ,Kaikoura--New Wharf to Fyffe House,Canterbury,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-42.4138,173.70161,NA,29,1,2017,2481642,2481642,HUMAN_OBSERVATION,CLO,EBIRD,OBS461707201,,NA,CC_BY_4_0,,obsr185458,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.0801068285e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1563390354,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes sclateri,SPECIES,"Eudyptes sclateri Buller, 1888",Eudyptes sclateri,NZ,Bounty Islands--Proclamation Island,Canterbury,PRESENT,1000,e2e717bf-551a-4917-bdc9-4fa0f342c530,-47.74982,179.02753,NA,10,11,2022,2481642,2481642,HUMAN_OBSERVATION,CLO,EBIRD_ATL_NZ,OBS1563390354,,NA,CC_BY_4_0,,obsr3378370,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
5.956948667e-315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_NZ:OBS319355832,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes sclateri,SPECIES,"Eudyptes sclateri Buller, 1888",Eudyptes sclateri,NZ,"Rangatira Island, Whaler's Bay",Chatham Islands,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-44.33902,-176.17351,NA,29,1,2001,2481642,2481642,HUMAN_OBSERVATION,CLO,EBIRD_NZ,OBS319355832,,NA,CC_BY_4_0,,obsr625019,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2.33070896e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1653955375,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes sclateri,SPECIES,"Eudyptes sclateri Buller, 1888",Eudyptes sclateri,NZ,"Toetoes Bay, Invercargill NZ-Southland",Southland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,-46.569496,168.68655,NA,22,2,2023,2481642,2481642,HUMAN_OBSERVATION,CLO,EBIRD,OBS1653955375,,NA,CC_BY_4_0,,obsr920682,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
5.70079645e-315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_AU:OBS231516960,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes sclateri,SPECIES,"Eudyptes sclateri Buller, 1888",Eudyptes sclateri,NZ,Antipodes Island,Otago,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,-49.68378,178.78593,NA,25,11,2013,2481642,2481642,HUMAN_OBSERVATION,CLO,EBIRD_AU,OBS231516960,,NA,CC_BY_4_0,,obsr450777,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.3465219183e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS832365642,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes sclateri,SPECIES,"Eudyptes sclateri Buller, 1888",Eudyptes sclateri,NZ,Antipodes Island from Ship and Zodiac,Otago,PRESENT,250,e2e717bf-551a-4917-bdc9-4fa0f342c530,-49.676655,178.73932,NA,25,11,2009,2481642,2481642,HUMAN_OBSERVATION,CLO,EBIRD,OBS832365642,,NA,CC_BY_4_0,,obsr1323780,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
1.622602073e-314,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS957360261,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes sclateri,SPECIES,"Eudyptes sclateri Buller, 1888",Eudyptes sclateri,NZ,Bounty Islands,Canterbury,PRESENT,3000,e2e717bf-551a-4917-bdc9-4fa0f342c530,-47.756,179.03445,NA,23,11,2018,2481642,2481642,HUMAN_OBSERVATION,CLO,EBIRD,OBS957360261,,NA,CC_BY_4_0,,obsr339557,2025-07-04T13:36:09Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
