gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,taxonRank,scientificName,verbatimScientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,lastInterpreted,mediaType,issue
1.5042904134e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/61458237,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,ZA,,Western Cape,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-34.066624,18.3973,28874,2,2,2013,4352338,4352338,HUMAN_OBSERVATION,iNaturalist,Observations,61458237,ianrijsdijk,2020-10-02T06:56:42Z,CC_BY_NC_4_0,ianrijsdijk,ianrijsdijk,2025-07-04T13:52:37Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
9.14482709e-315,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/13218411,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,FK,,,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-51.793881,-57.675003,26164,7,2,2018,4352338,4352338,HUMAN_OBSERVATION,iNaturalist,Observations,13218411,Mark Conboy,2018-06-07T23:25:10Z,CC_BY_NC_4_0,Mark Conboy,Mark Conboy,2025-07-04T13:52:37Z,StillImage,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
4.402423676e-315,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/10689,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,SH,,Tristan da Cunha,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-40.348877,-9.838596,27969,1,7,2006,4352338,4352338,HUMAN_OBSERVATION,iNaturalist,Observations,10689,Johnny Wilson,2012-06-11T23:21:20Z,CC_BY_NC_4_0,Johnny Wilson,Johnny Wilson,2025-07-04T13:52:37Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2.2714236743e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202347093,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,AU,,Tasmania,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-43.54319,146.874276,27474,27,2,2024,4352338,4352338,HUMAN_OBSERVATION,iNaturalist,Observations,202347093,Christine Rand,2024-03-14T00:22:00Z,CC_BY_NC_4_0,Christine Rand,Christine Rand,2025-07-04T13:52:37Z,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
9.90735652e-315,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/1832168,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,SH,,Tristan da Cunha,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-40.20383,-9.891007,27969,1,12,2005,4352338,4352338,HUMAN_OBSERVATION,iNaturalist,Observations,1832168,Johnny Wilson,2015-08-04T18:58:45Z,CC_BY_NC_4_0,Johnny Wilson,Johnny Wilson,2025-07-04T13:52:37Z,,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
2.276244208e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/204313415,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,SH,,Tristan da Cunha,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-40.22167,-9.98217,27969,21,3,2024,4352338,4352338,HUMAN_OBSERVATION,iNaturalist,Observations,204313415,Ester Serrao,2024-03-28T21:17:57Z,CC_BY_NC_4_0,Ester Serrao,Ester Serrao,2025-07-04T13:52:37Z,StillImage;StillImage,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
2.4073328095e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/218948294,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,SH,,Tristan da Cunha,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-37.416093,-12.437305,28388,20,3,2024,4352338,4352338,HUMAN_OBSERVATION,iNaturalist,Observations,218948294,Declan Troy,2024-05-28T18:29:24Z,CC_BY_NC_4_0,Declan Troy,Declan Troy,2025-07-04T13:52:37Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
2.276010275e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/204370310,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,SH,,Tristan da Cunha,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-40.38102,-9.922811,27969,21,3,2024,4352338,4352338,HUMAN_OBSERVATION,iNaturalist,Observations,204370310,Ester Serrao,2024-03-29T08:46:23Z,CC_BY_NC_4_0,Ester Serrao,Ester Serrao,2025-07-04T13:52:37Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4.44627808e-315,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/68916,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,SH,,Tristan da Cunha,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-37.472627,-12.584062,28388,20,3,2012,4352338,4352338,HUMAN_OBSERVATION,iNaturalist,Observations,68916,Brian Gratwicke,2012-04-22T00:39:55Z,CC_BY_4_0,Brian Gratwicke,Brian Gratwicke,2025-07-04T13:52:37Z,StillImage,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
9.073829436e-315,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/10032428,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi,SPECIES,"Eudyptes moseleyi Mathews & Iredale, 1921",Eudyptes moseleyi,ZA,,Eastern Cape,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-33.522113,26.906511,28957,18,1,2018,4352338,4352338,HUMAN_OBSERVATION,iNaturalist,Observations,10032428,Verona Veltman,2018-02-28T16:00:08Z,CC_BY_NC_4_0,Verona Veltman,Verona Veltman,2025-07-04T13:52:37Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
